Camera_number,Cluster_number,Location,Apple_variety,Temperature,Date,Time,Taxanomic_group,Groups,On_flower,Comments,Comments_picture,Photo_s/s,Feil tid
1,1,Berle,Discovery,26,24.05.23,16:36:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,25,24.05.23,16:54:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,26,24.05.23,17:24:00,Unknown_bee,Unknown_bee,N,,,,
1,1,Berle,Discovery,26,24.05.23,17:29:00,Solitary_bee,SolitaryBee,N,A lot of pollen,,,
1,1,Berle,Discovery,25,24.05.23,17:38:00,Hemiptera,Other,N,,4141 (101_WSCT),,
1,1,Berle,Discovery,24,24.05.23,17:40:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,24,24.05.23,17:42:00,Unknown_bee,Unknown_bee,Y,,,,
1,1,Berle,Discovery,24,24.05.23,17:46:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,24,24.05.23,17:47:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,24.05.23,18:03:00,Unknown_bee,Unknown_bee,Y,Solitary?,4166 (101_WSCT),,
1,1,Berle,Discovery,23,24.05.23,18:24:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,24,24.05.23,19:03:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,24,24.05.23,19:44:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,24.05.23,20:24:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,20,24.05.23,20:41:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,17,24.05.23,21:33:00,Neuroptera,Other,N,,,,
1,1,Berle,Discovery,16,24.05.23,21:43:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,10,25.05.23,00:51:00,Neuroptera,Other,N,,,,
1,1,Berle,Discovery,10,25.05.23,00:52:00,Neuroptera,Other,N,,,,
1,1,Berle,Discovery,10,25.05.23,00:56:00,Neuroptera,Other,N,,,,
1,1,Berle,Discovery,10,25.05.23,01:01:00,Neuroptera,Other,Y,,,,
1,1,Berle,Discovery,9,25.05.23,01:11:00,Neuroptera,Other,N,,,,
1,1,Berle,Discovery,9,25.05.23,01:12:00,Neuroptera,Other,N,,,4594-4595 (101_WSCT),
1,1,Berle,Discovery,12,25.05.23,06:56:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,12,25.05.23,06:58:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,13,25.05.23,07:10:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,14,25.05.23,07:18:00,Fly,Diptera,N,,,4960-4961 (101_WSCT),
1,1,Berle,Discovery,15,25.05.23,07:28:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,17,25.05.23,07:55:00,Neuroptera,Other,N,,,,
1,1,Berle,Discovery,20,25.05.23,08:33:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,21,25.05.23,08:47:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,25.05.23,09:49:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,22,25.05.23,10:36:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,25.05.23,10:40:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,22,25.05.23,10:42:00,Unknown_bee,Unknown_bee,Y,,,,
1,1,Berle,Discovery,23,25.05.23,11:07:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,25.05.23,11:08:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,25.05.23,11:08:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,25.05.23,11:11:00,Unknown_bee,Unknown_bee,Y,,,,
1,1,Berle,Discovery,22,25.05.23,11:29:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,25.05.23,11:32:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,25.05.23,11:33:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,21,25.05.23,11:51:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,25.05.23,12:06:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,25.05.23,12:07:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,25.05.23,12:17:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,24,25.05.23,12:26:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,27,25.05.23,12:45:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,27,25.05.23,12:45:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,27,25.05.23,12:54:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,28,25.05.23,13:25:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,28,25.05.23,13:26:00,Fly,Diptera,N,,,5326-5331 (101_WSCT),
1,1,Berle,Discovery,28,25.05.23,13:33:00,Fly,Diptera,N,,,5333-5334 (101_WSCT),
1,1,Berle,Discovery,29,25.05.23,13:47:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,30,25.05.23,14:19:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,28,25.05.23,16:45:00,Fly,Diptera,N,,,5525-5526 (101_WSCT),
1,1,Berle,Discovery,28,25.05.23,16:45:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,28,25.05.23,16:46:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,27,25.05.23,16:47:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,27,25.05.23,16:47:00,Hemiptera,Other,N,Heteroptera,,"5527-5531, 5563, 5604, 5649, 5685 (101_WSCT)",
1,1,Berle,Discovery,27,25.05.23,16:48:00,Fly,Diptera,Y,,,5528-5529 (101_WSCT),
1,1,Berle,Discovery,27,25.05.23,16:50:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,27,25.05.23,16:51:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,27,25.05.23,17:23:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,26,25.05.23,18:04:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,25,25.05.23,18:49:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,19,25.05.23,19:50:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,19,25.05.23,19:54:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,13,25.05.23,21:30:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,13,25.05.23,21:32:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,12,25.05.23,21:46:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,11,25.05.23,21:52:00,Other,Other,N,,,"5832, 5834-5835 (101_WSCT)",
1,1,Berle,Discovery,11,25.05.23,21:55:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,7,26.05.23,01:46:00,Araneae,Other,N,,,,
1,1,Berle,Discovery,7,26.05.23,03:32:00,Other,Other,N,,,,
1,1,Berle,Discovery,5,26.05.23,03:34:00,Other,Other,N,Larvae?,,6174-6175 (101_WSCT),
1,1,Berle,Discovery,6,26.05.23,04:13:00,Larvae,Other,N,,,"6213-6214, 6224, 6231 (101_WSCT)",
1,1,Berle,Discovery,8,26.05.23,05:50:00,Larvae,Other,Y,,,6310-6312 (101_WSCT),
1,1,Berle,Discovery,10,26.05.23,06:13:00,Fly,Diptera,N,,,6333-6335 (101_WSCT),
1,1,Berle,Discovery,12,26.05.23,06:46:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,20,26.05.23,08:30:00,Lepidoptera,Lepidoptera,N,Moth?,6470 (101_WSCT),,
1,1,Berle,Discovery,23,26.05.23,09:16:00,Lepidoptera,Lepidoptera,Y,Moth?,,"6516-6519, 6521, 6624-6529 (101_WSCT)",
1,1,Berle,Discovery,23,26.05.23,09:30:00,Lepidoptera,Lepidoptera,Y,Moth?,,6530-6534 (101_WSCT),
1,1,Berle,Discovery,24,26.05.23,09:35:00,Lepidoptera,Lepidoptera,Y,Moth?,,6535-6537 (101_WSCT),
1,1,Berle,Discovery,21,26.05.23,10:21:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,22,26.05.23,10:38:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,26.05.23,10:56:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,26.05.23,11:05:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,23,26.05.23,11:51:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,23,26.05.23,11:59:00,Fly,Diptera,N,,,,
1,1,Berle,Discovery,23,26.05.23,12:02:00,Fly,Diptera,Y,,,,
1,1,Berle,Discovery,23,26.05.23,12:03:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,24,26.05.23,12:06:00,Unknown_bee,Unknown_bee,Y,Huge!,6685 (101_WSCT),,
1,1,Berle,Discovery,24,26.05.23,12:12:00,Honeybee,Apis,N,,,,
1,1,Berle,Discovery,24,26.05.23,12:14:00,Fly,Diptera,Y,,,"6693, 6696-6702 (101_WSCT)",
1,1,Berle,Discovery,26,26.05.23,12:52:00,Honeybee,Apis,Y,,,,
1,1,Berle,Discovery,26,26.05.23,12:53:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,13:02:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,29,26.05.23,13:03:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,29,26.05.23,13:11:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,29,26.05.23,13:11:00,Solitary_bee,SolitaryBee,Y,,6748 (101_WSCT),,
1,2,Berle,Discovery,28,26.05.23,13:19:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,29,26.05.23,14:12:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,14:29:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,14:35:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,14:56:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,15:18:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,15:31:00,Syrphid,Diptera,Y,Stays for two min,6888 (101_WSCT),6888-6889 (101_WSCT),
1,2,Berle,Discovery,28,26.05.23,15:43:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Berle,Discovery,28,26.05.23,15:44:00,Fly,Diptera,N,,,,
1,2,Berle,Discovery,28,26.05.23,15:47:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,28,26.05.23,15:48:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,27,26.05.23,16:19:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,26,26.05.23,16:27:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,26,26.05.23,16:32:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Berle,Discovery,26,26.05.23,16:39:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,26,26.05.23,16:54:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,25,26.05.23,17:23:00,Unknown_bee,Unknown_bee,N,,,,
1,2,Berle,Discovery,24,26.05.23,17:40:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,24,26.05.23,17:52:00,Honeybee,Apis,N,,,,
1,2,Berle,Discovery,25,26.05.23,18:05:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Berle,Discovery,24,26.05.23,18:27:00,Fly,Diptera,Y,,,,
1,2,Berle,Discovery,24,26.05.23,18:28:00,Fly,Diptera,N,,,,
1,2,Berle,Discovery,24,26.05.23,18:28:00,Neuroptera,Other,Y,,,"7065, 7067-7070, 7075 (101_WSCT)",
1,2,Berle,Discovery,23,26.05.23,18:48:00,Solitary_bee,SolitaryBee,Y,Black abdomen,7085 (101_WSCT),,
1,2,Berle,Discovery,23,26.05.23,18:49:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Berle,Discovery,23,26.05.23,18:55:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,23,26.05.23,18:56:00,Hemiptera,Other,N,,,,
1,2,Berle,Discovery,24,26.05.23,19:12:00,Larvae,Other,N,,,7109-7111 (101_WSCT),
1,2,Berle,Discovery,24,26.05.23,19:13:00,Fly,Diptera,Y,,,"7110-7111, 7116 (101_WSCT)",
1,2,Berle,Discovery,23,26.05.23,19:20:00,Other,Other,N,,,,
1,2,Berle,Discovery,21,26.05.23,20:00:00,Neuroptera,Other,Y,,7157 (101_WSCT),,
1,2,Berle,Discovery,21,26.05.23,20:01:00,Neuroptera,Other,Y,,,7158-7159 (101_WSCT),
1,2,Berle,Discovery,21,26.05.23,20:03:00,Neuroptera,Other,Y,,7160 (101_WSCT),,
1,2,Berle,Discovery,20,26.05.23,20:19:00,Ant,Other,Y,,,,
1,2,Berle,Discovery,10,27.05.23,00:41:00,Other,Other,N,"Difficult to see what it is, a fly?",,7437-7438 (101_WSCT),
1,2,Berle,Discovery,10,27.05.23,07:02:00,Ant,Other,Y,,,"7818, 7822 (101_WSCT)",
1,2,Berle,Discovery,11,27.05.23,07:15:00,Other,Other,N,Difficultto see what is is,,,
1,2,Berle,Discovery,14,27.05.23,08:22:00,Fly,Diptera,N,,,,
1,2,Berle,Discovery,14,27.05.23,08:24:00,Fly,Diptera,Y,,,,
1,2,Berle,Discovery,20,27.05.23,09:25:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,25,27.05.23,12:46:00,Solitary_bee,SolitaryBee,Y,A lot of pollen all over,8162 (101_WSCT),,
1,2,Berle,Discovery,26,27.05.23,13:40:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,27,27.05.23,20:37:00,Fly,Diptera,Y,,,8633-8634 (101_WSCT),
1,2,Berle,Discovery,12,27.05.23,21:53:00,Ant,Other,N,,,,
1,2,Berle,Discovery,19,28.05.23,08:05:00,Unknown_bee,Unknown_bee,N,,,,
1,2,Berle,Discovery,22,28.05.23,09:35:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,22,28.05.23,10:49:00,Honeybee,Apis,N,,,,
1,2,Berle,Discovery,28,28.05.23,13:54:00,Fly,Diptera,Y,,,,
1,2,Berle,Discovery,28,28.05.23,14:02:00,Fly,Diptera,N,,,,
1,2,Berle,Discovery,29,28.05.23,14:17:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,29,28.05.23,14:19:00,Honeybee,Apis,Y,,,,
1,2,Berle,Discovery,29,28.05.23,14:22:00,Other,Other,N,Ladybug,,9697-9698 (101_WSCT),
1,2,Berle,Discovery,29,28.05.23,14:36:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,27,28.05.23,15:11:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,27,28.05.23,15:17:00,Honeybee,Apis,N,,,,
1,3,Berle,Discovery,27,28.05.23,15:22:00,Fly,Diptera,Y,,,,
1,3,Berle,Discovery,27,28.05.23,15:33:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,26,28.05.23,15:41:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,28.05.23,16:23:00,Other,Other,N,Lepidoptera?,9815 (101_WSCT),,
1,3,Berle,Discovery,24,28.05.23,16:24:00,Other,Other,Y,"Lepidoptera? Long ""tail""?",9816 (101_WSCT),,
1,3,Berle,Discovery,22,28.05.23,16:56:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,22,28.05.23,17:20:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,22,28.05.23,17:21:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,22,28.05.23,17:26:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,9,28.05.23,22:01:00,Fly,Diptera,N,,,0154-0155 (102_WSCT),
1,3,Berle,Discovery,22,29.05.23,09:25:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,23,29.05.23,09:37:00,Honeybee,Apis,N,,,,
1,3,Berle,Discovery,22,29.05.23,09:55:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,21,29.05.23,10:33:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,22,29.05.23,11:23:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,22,29.05.23,11:42:00,Solitary_bee,SolitaryBee,Y,Black abdomen,0974 (102_WSCT),,
1,3,Berle,Discovery,23,29.05.23,12:03:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:10:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:11:00,Unknown_bee,Unknown_bee,N,,,,
1,3,Berle,Discovery,24,29.05.23,12:16:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:17:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:17:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,25,29.05.23,12:27:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,25,29.05.23,12:30:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:39:00,Solitary_bee,SolitaryBee,Y,Very small,1031 (102_WSCT),,
1,3,Berle,Discovery,24,29.05.23,12:43:00,Lepidoptera,Lepidoptera,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:46:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:53:00,Fly,Diptera,N,,,"1045-1046, 1048, 1050, 1053, 1055, 1063 (102_WSCT)",
1,3,Berle,Discovery,24,29.05.23,12:54:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:56:00,Honeybee,Apis,N,,,,
1,3,Berle,Discovery,24,29.05.23,12:56:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,29.05.23,12:58:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,29.05.23,13:11:00,Solitary_bee,SolitaryBee,Y,Very small,1063 (102_WSCT),,
1,3,Berle,Discovery,23,29.05.23,13:37:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,23,29.05.23,13:39:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,23,29.05.23,13:45:00,Fly,Diptera,N,,,,
1,3,Berle,Discovery,23,29.05.23,13:54:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,23,29.05.23,13:58:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,23,29.05.23,13:59:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,23,29.05.23,14:01:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,29.05.23,14:14:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,29.05.23,14:16:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,29.05.23,14:19:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,25,29.05.23,14:27:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,25,29.05.23,14:28:00,Honeybee,Apis,N,,,,
1,3,Berle,Discovery,22,29.05.23,15:10:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,18,29.05.23,17:33:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,18,29.05.23,17:39:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,19,29.05.23,17:59:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,18,29.05.23,18:54:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,18,29.05.23,19:12:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,18,29.05.23,19:13:00,Unknown_bee,Unknown_bee,N,,,,
1,3,Berle,Discovery,18,29.05.23,19:26:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,18,29.05.23,19:56:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,18,29.05.23,20:05:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,15,29.05.23,21:11:00,Neuroptera,Other,N,,,"1543-1545, 1551, 1554 (102_WSCT)",
1,3,Berle,Discovery,15,29.05.23,21:23:00,Neuroptera,Other,Y,,1555 (102_WSCT),,
1,3,Berle,Discovery,15,29.05.23,21:24:00,Neuroptera,Other,N,,,1556-1557 (102_WSCT),
1,3,Berle,Discovery,15,29.05.23,21:27:00,Neuroptera,Other,Y,1559 (102_WSCT),,,
1,3,Berle,Discovery,15,29.05.23,21:28:00,Neuroptera,Other,Y,1560 (102_WSCT),,,
1,3,Berle,Discovery,14,29.05.23,21:30:00,Neuroptera,Other,Y,,,"1562-1564, 1580-1581 (102_WSCT)",
1,3,Berle,Discovery,13,29.05.23,22:19:00,Neuroptera,Other,Y,,,1611-1613 (102_WSCT),
1,3,Berle,Discovery,13,29.05.23,22:31:00,Neuroptera,Other,N,,,1623-1624 (102_WSCT),
1,3,Berle,Discovery,12,29.05.23,22:38:00,Other,Other,N,Difficult to see,,,
1,3,Berle,Discovery,10,29.05.23,23:21:00,Neuroptera,Other,N,,,,
1,3,Berle,Discovery,10,29.05.23,23:21:00,Other,Other,N,Diffcult to see,,,
1,3,Berle,Discovery,10,29.05.23,23:36:00,Hemiptera,Other,N,,,,
1,3,Berle,Discovery,10,30.05.23,01:12:00,Other,Other,N,Difficult to see,,"1784, 1787, 1811 (102_WSCT)",
1,3,Berle,Discovery,18,30.05.23,07:30:00,Fly,Diptera,Y,,,,
1,3,Berle,Discovery,21,30.05.23,07:52:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,23,30.05.23,08:04:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,25,30.05.23,08:43:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,25,30.05.23,08:47:00,Unknown_bee,Unknown_bee,N,,,,
1,3,Berle,Discovery,25,30.05.23,08:48:00,Unknown_bee,Unknown_bee,N,,,,
1,3,Berle,Discovery,25,30.05.23,08:49:00,Honeybee,Apis,N,,,,
1,3,Berle,Discovery,26,30.05.23,08:51:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,26,30.05.23,08:53:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,26,30.05.23,08:53:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,26,30.05.23,09:10:00,Unknown_bee,Unknown_bee,N,,,,
1,3,Berle,Discovery,26,30.05.23,09:13:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,26,30.05.23,09:22:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,25,30.05.23,10:12:00,Honeybee,Apis,N,,,,
1,3,Berle,Discovery,24,30.05.23,10:23:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,30.05.23,10:29:00,Unknown_bee,Unknown_bee,Y,,,,
1,3,Berle,Discovery,24,30.05.23,10:30:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,30.05.23,10:32:00,Honeybee,Apis,Y,,,,
1,3,Berle,Discovery,24,30.05.23,10:41:00,Unknown_bee,Unknown_bee,Y,,,,
1,6,Berle,Summerred,9,01.06.23,04:41:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,9,01.06.23,05:06:00,Ant,Other,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,10,01.06.23,06:49:00,Ladybug,Other,N,"Called del2 cluster 1, but is cluster 6",same in next 28 photos,,
1,6,Berle,Summerred,16,01.06.23,09:16:00,Ladybug,Other,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,22,01.06.23,10:03:00,Bumblebee,Bombus,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,23,01.06.23,10:27:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",same in next 3 photos,,
1,6,Berle,Summerred,24,01.06.23,10:42:00,Honeybee,Apis,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,21,01.06.23,13:18:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,21,01.06.23,13:19:00,Unknown_bee,Unknown_bee,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,20,01.06.23,13:28:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,21,01.06.23,13:30:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,26,01.06.23,14:29:00,Honeybee,Apis,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,24,01.06.23,17:32:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",same in next 8 photos,,
1,6,Berle,Summerred,22,01.06.23,18:12:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,21,01.06.23,18:18:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",same in next photo,,
1,6,Berle,Summerred,19,01.06.23,19:14:00,Ant,Other,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,13,01.06.23,19:46:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",same in next 3 photos,,
1,6,Berle,Summerred,18,01.06.23,19:47:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,18,01.06.23,19:49:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,18,01.06.23,19:58:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,17,01.06.23,20:03:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,17,01.06.23,20:20:00,Unknown_bee,Unknown_bee,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,17,01.06.23,20:47:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,15,01.06.23,21:31:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",same in next photo,,
1,6,Berle,Summerred,14,01.06.23,21:37:00,Ant,Other,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,13,01.06.23,22:03:00,Other,Other,Y,"Called del2 cluster 1, but is cluster 6",Dont know what this is,,
1,6,Berle,Summerred,12,01.06.23,22:13:00,Ant,Other,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,7,02.06.23,04:37:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,7,02.06.23,04:43:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,7,02.06.23,04:57:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",,,
1,6,Berle,Summerred,7,02.06.23,06:22:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",same in next photo,,
1,6,Berle,Summerred,13,02.06.23,08:55:00,Ladybug,Other,N,"Called del2 cluster 1, but is cluster 6",same in next two photos,,
1,6,Berle,Summerred,16,02.06.23,09:38:00,Fly,Diptera,N,"Called del2 cluster 1, but is cluster 6",same in next three photos,,
1,6,Berle,Summerred,18,02.06.23,09:40:00,Fly,Diptera,Y,"Called del2 cluster 1, but is cluster 6",,,
